mode,scenario,hazard_map,draw,shapeGroup,dam_cost_ppp2024,dam_area_m2
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,253,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,253,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,254,RUS,1033253953.1154131,671978.194458578
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,254,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,254,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,255,RUS,46804846210.18443,32628970.969549444
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,255,CAN,402525074.4578239,54274.94783692393
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,255,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,256,RUS,3130628363.5506005,2423647.9488366144
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,256,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,256,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,257,RUS,1033253953.1154131,671978.194458578
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,257,CAN,486327073.3015032,65574.49016232314
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,257,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,258,RUS,1044253564.4345632,677600.3863287825
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,258,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,258,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,259,RUS,109215916698.73836,75004647.01874752
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,259,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,259,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,260,RUS,4596399059.386074,3408113.399568535
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,260,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,260,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,261,RUS,3319121729.5830917,2594370.7362747784
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,261,CAN,486327073.3015032,65574.49016232314
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,261,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,262,RUS,1864184562.7186005,1324735.6096959445
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,262,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,262,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,263,RUS,20309355584.768715,14398814.203896277
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,263,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,263,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,264,RUS,21349679486.827282,15095194.378808485
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,264,CAN,402525074.4578239,54274.94783692393
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,264,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,265,RUS,113366355123.03108,78670487.15949324
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,265,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,265,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,266,RUS,109498266121.31749,75231035.72442257
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,266,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,266,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,267,RUS,4002755190.918175,3021119.462730545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,267,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,267,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,268,RUS,101081956146.00401,68555850.42261404
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,268,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,268,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,269,RUS,67335559063.22698,46206302.823156275
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,269,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,269,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,270,RUS,20397810811.267334,14459370.974385003
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,270,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,270,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,271,RUS,101662375851.49057,68996946.88034073
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,271,CAN,428717523.35128844,57806.637879659545
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,271,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,272,RUS,109643467976.74954,75344358.89179118
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,272,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,272,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,273,RUS,1109755987.1721983,708265.5827561237
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,273,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,273,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,274,RUS,8151873253.348688,5874466.530459512
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,274,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,274,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,275,RUS,67258228582.31018,46155905.15196837
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,275,CAN,486327073.3015032,65574.49016232314
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,275,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,276,RUS,1814340047.8789785,1302097.499278044
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,276,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,276,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,277,RUS,111131215231.74986,76641255.24881212
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,277,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,277,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,278,RUS,58194745392.96984,40235580.3529149
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,278,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,278,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,279,RUS,1044172587.2784816,677525.3953880704
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,279,CAN,427124010.8585042,57591.77472476205
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,279,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,280,RUS,1110175403.1241362,708663.8988099798
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,280,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,280,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,281,RUS,2475405561.71778,1808594.295634529
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,281,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,281,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,282,RUS,97804650806.8014,66313490.57168341
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,282,CAN,434408868.94556296,58574.03724146881
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,282,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,283,RUS,23471671144.86452,16547017.347929597
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,283,CAN,389996734.3850981,52585.67418149683
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,283,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,284,RUS,109702991287.21477,75393362.81319502
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,284,CAN,486327073.3015032,65574.49016232314
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,284,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,285,RUS,64789541117.937775,44640907.969334096
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,285,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,285,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,286,RUS,109743940786.8103,75427808.31739753
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,286,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,286,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,287,RUS,86497927051.79625,58762513.302306935
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,287,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,287,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,288,RUS,2483882665.921361,1816377.6455955734
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,288,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,288,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,289,RUS,93344513069.32648,63315124.536071606
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,289,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,289,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,290,RUS,76978477253.28545,52133104.98034255
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,290,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,290,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,291,RUS,1110167757.4150984,708656.6377398206
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,291,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,291,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,292,RUS,20330474268.91775,14405159.888687856
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,292,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,292,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,293,RUS,20397810811.267334,14459370.974385003
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,293,CAN,133617705.34454116,18016.502443810637
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,293,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,294,RUS,98124558163.64221,66534127.01429847
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,294,CAN,300478333.4208789,40515.35396772605
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,294,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,295,RUS,1742669405.3505974,1237970.0024483148
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,295,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,295,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,296,RUS,2300223355.4124484,1737911.6797794427
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,296,CAN,486327073.3015032,65574.49016232314
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,296,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,297,RUS,4003883864.4702773,3021877.751476673
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,297,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,297,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,298,RUS,3108262151.6473737,2408254.4408713444
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,298,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,298,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,299,RUS,93344513069.32648,63315124.536071606
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,299,CAN,167324690.7791408,22561.42397116391
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_MPI-ESM1-2-HR_2055-2064-2015-2024_nomask.nc,299,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,RUS,6094151957.034195,4453831.206796094
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,0,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,RUS,6255873277.12083,4592178.984753632
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,1,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,RUS,22697232086.767323,17086316.110741172
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,CAN,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,2,USA,0.0,0.0
B2_OSM_HABITAT_2D_COMBINEDCOST,SSP245,bc-diff_ssp245_NorESM2-MM_2055-2064-2015-2024_nomask.nc,3,RUS,105917154794.7789,75921377.59073001
