mode,scenario,shapeGroup,shapeName,Source,ntl_group,total_area_m2_mean,total_cost_usd2024_mean,total_area_res_m2_mean,total_area_nonres_m2_mean,total_cost_res_usd2024_mean,total_cost_nonres_usd2024_mean,dam_area_m2_mean,dam_cost_usd2024_mean,dam_area_res_m2_mean,dam_area_nonres_m2_mean,dam_cost_res_usd2024_mean,dam_cost_nonres_usd2024_mean,total_area_m2_p05,total_cost_usd2024_p05,total_area_res_m2_p05,total_area_nonres_m2_p05,total_cost_res_usd2024_p05,total_cost_nonres_usd2024_p05,dam_area_m2_p05,dam_cost_usd2024_p05,dam_area_res_m2_p05,dam_area_nonres_m2_p05,dam_cost_res_usd2024_p05,dam_cost_nonres_usd2024_p05,total_area_m2_p50,total_cost_usd2024_p50,total_area_res_m2_p50,total_area_nonres_m2_p50,total_cost_res_usd2024_p50,total_cost_nonres_usd2024_p50,dam_area_m2_p50,dam_cost_usd2024_p50,dam_area_res_m2_p50,dam_area_nonres_m2_p50,dam_cost_res_usd2024_p50,dam_cost_nonres_usd2024_p50,total_area_m2_p95,total_cost_usd2024_p95,total_area_res_m2_p95,total_area_nonres_m2_p95,total_cost_res_usd2024_p95,total_cost_nonres_usd2024_p95,dam_area_m2_p95,dam_cost_usd2024_p95,dam_area_res_m2_p95,dam_area_nonres_m2_p95,dam_cost_res_usd2024_p95,dam_cost_nonres_usd2024_p95,prop_damaged_area,prop_damaged_cost,prop_damaged_area_res,prop_damaged_area_nonres,prop_damaged_cost_res,prop_damaged_cost_nonres
TYPE_ONLY,SSP245,CAN,Nunavut,OSM,ACTIVE,2288464.9746497553,11960650422.307375,1505284.4442548335,766766.7346452731,8171775788.965116,3709467891.296014,0.0,0.0,0.0,0.0,0.0,0.0,2250260.6027340717,11702889937.278214,1364518.6791897654,676388.5970407298,7407597114.785494,3272236091.361082,0.0,0.0,0.0,0.0,0.0,0.0,2285950.367654291,11959658770.98399,1502232.301578281,760697.8695574271,8155206544.711031,3680107905.836567,0.0,0.0,0.0,0.0,0.0,0.0,2322516.691072641,12177755705.081675,1630487.0348915623,867290.2693932697,8851466263.935396,4195781143.578372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Nunavut,OSM,NOT_ACTIVE,104580.46570913908,524264703.18707895,31010.624154736928,72070.02190862811,168348160.79815578,348660707.5080477,0.0,0.0,0.0,0.0,0.0,0.0,104038.92909737672,518899407.9566332,23727.61790261184,63288.11919578971,128810720.29038583,306175575.24310935,0.0,0.0,0.0,0.0,0.0,0.0,104632.39356980742,523914909.19561124,30343.43847498245,72660.66629573038,164726192.99973053,351518129.8375957,0.0,0.0,0.0,0.0,0.0,0.0,104871.06794387642,530836327.20699453,40525.152798661526,80080.66406739967,219999923.4351683,387414631.6599247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Quebec,HABITAT,ACTIVE,69658.96995411995,434758198.9578172,47406.35375241078,21660.510794717582,340532606.27479607,91718405.10566525,0.0,0.0,0.0,0.0,0.0,0.0,68563.43657115495,416600707.7855403,41924.8554039454,17787.637350558824,301157527.3846805,75319263.88315289,0.0,0.0,0.0,0.0,0.0,0.0,69840.17389757883,435045466.7993597,47363.76550587463,21094.214731535052,340226683.430247,89320503.58686148,0.0,0.0,0.0,0.0,0.0,0.0,70054.79826246298,448933396.0927327,51672.394940446546,25862.46389030361,371176729.03995484,109510988.11113854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Quebec,HABITAT,NOT_ACTIVE,24074.83472252359,135974959.02071407,11539.006177159317,12073.31989954404,82887789.00505938,51122785.42326533,0.0,0.0,0.0,0.0,0.0,0.0,23874.941596343164,127655087.43299142,8720.216353055877,7896.338396203616,62639662.554414555,33435941.134455822,0.0,0.0,0.0,0.0,0.0,0.0,24102.66663020962,134922702.3291616,11133.463766205776,12589.925828812198,79974668.64827703,53310281.01603597,0.0,0.0,0.0,0.0,0.0,0.0,24110.16648276656,147435021.49494454,15376.49694594434,14138.483833020444,110453518.69342154,59867433.41681084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Quebec,OSM,ACTIVE,3019885.6603106926,17385532459.834183,1559305.021545464,1440009.9304375947,11200907914.949059,6097520755.986317,0.0,0.0,0.0,0.0,0.0,0.0,3009298.097290521,16853843844.541605,1387189.9886165243,1271125.9379228654,9964559280.154902,5382405097.443968,0.0,0.0,0.0,0.0,0.0,0.0,3019812.588829999,17357513424.32073,1549630.6359475022,1438609.2108994124,11131414197.735813,6091589604.90406,0.0,0.0,0.0,0.0,0.0,0.0,3027362.3816223564,17895858899.330837,1726730.909188656,1604065.5835626598,12403573156.295696,6792191486.321489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Quebec,OSM,NOT_ACTIVE,292706.94084099215,1621503083.7645748,129565.35657047968,161070.06341368463,930702850.2192061,682028668.0485055,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1561859668.0796528,109339.77022225696,116573.26849826964,785417016.4137332,493613210.04596287,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1598652568.7020164,121816.5537866044,167375.05214970553,875041112.9490571,708726261.4966736,0.0,0.0,0.0,0.0,0.0,0.0,292706.940840992,1742015035.2611542,170431.977856273,181223.61739927813,1224258796.9342308,767366075.1986796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Yukon,HABITAT,ACTIVE,1131692.4648389271,8395321163.033428,969078.8925515403,154777.29761146923,7720272507.35416,642518365.5497128,0.0,0.0,0.0,0.0,0.0,0.0,1111136.09843586,8070542838.048174,904094.2026395763,107452.95547034187,7202564899.869986,446063462.715311,0.0,0.0,0.0,0.0,0.0,0.0,1129934.0819290192,8387201027.451421,967185.905566593,146602.94125159134,7705191820.436923,608584615.7761896,0.0,0.0,0.0,0.0,0.0,0.0,1151140.429272294,8727546297.454151,1035517.8179430228,200963.11443985495,8249565440.117879,834246971.7348734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Yukon,HABITAT,NOT_ACTIVE,251059.52863417318,1738987781.9153464,182292.61379826308,67497.68692740827,1452253955.191375,280199384.22655886,0.0,0.0,0.0,0.0,0.0,0.0,223631.4193334513,1470525538.54168,141693.5588787742,57088.106438163464,1128817163.8954415,236986673.1557324,0.0,0.0,0.0,0.0,0.0,0.0,255112.83445588642,1759845897.5482159,184274.2549791597,66545.08207975379,1468040915.412989,276244888.83753765,0.0,0.0,0.0,0.0,0.0,0.0,259076.29729252477,1829728791.5141954,199119.49206124528,77186.98892146532,1586307112.9237175,320422043.3413788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Yukon,OSM,ACTIVE,2648532.624411633,17317474697.48663,1657186.008723601,972838.2499413122,13202152766.979506,4038489183.766547,0.0,0.0,0.0,0.0,0.0,0.0,2613086.4815240977,16616447934.687725,1507203.4988951853,872524.5597696974,12007300772.872425,3622062555.0168962,0.0,0.0,0.0,0.0,0.0,0.0,2646211.759682515,17308819688.658813,1664454.7137966368,967136.6474423566,13260059697.334423,4014820439.220829,0.0,0.0,0.0,0.0,0.0,0.0,2683638.6083977264,17987955854.45087,1799602.3606807194,1099515.3104865628,14336728140.628689,4564356601.987598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,CAN,Yukon,OSM,NOT_ACTIVE,422601.9282788626,2913802292.967791,303897.15862141456,116494.52476126912,2421029801.3927336,483597225.1757074,0.0,0.0,0.0,0.0,0.0,0.0,415629.5644040797,2790333633.6782603,278274.5773514062,95379.16378586678,2216904718.010247,395942204.5022991,0.0,0.0,0.0,0.0,0.0,0.0,422399.6950612148,2917639608.3854356,304294.8860270844,114224.42888127133,2424198340.0731397,474173502.7243781,0.0,0.0,0.0,0.0,0.0,0.0,429033.14349122846,3017539885.33972,325825.3721443855,134582.49041969673,2595723301.888906,558684788.4703318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,RUS,Arkhangelsk,HABITAT,ACTIVE,16333.231691744511,19136496.94125829,7441.801299938879,8826.323267042997,7354606.090328631,11697537.114791743,0.0,0.0,0.0,0.0,0.0,0.0,15342.542386678897,17947370.22631068,6192.322929942779,6760.634733086019,6119767.795226251,8959877.55231157,0.0,0.0,0.0,0.0,0.0,0.0,16544.720936273796,19328475.194458697,7366.7290813146,9020.3327670582,7280413.489094686,11954658.144510193,0.0,0.0,0.0,0.0,0.0,0.0,16544.720936273796,19604472.330806017,8925.38431745359,9759.707062920128,8820806.040629834,12934551.810977442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,RUS,Arkhangelsk,HABITAT,NOT_ACTIVE,821.8374285723893,899607.5246517287,548.2350183999748,253.6486682440013,541811.3764054676,336160.8929485462,0.0,0.0,0.0,0.0,0.0,0.0,778.5550262641001,843420.7745544708,379.20929759212004,77.4595574109,374766.1214232035,102657.24699803593,0.0,0.0,0.0,0.0,0.0,0.0,827.0054766092001,901073.5796630892,578.4785762683,248.5269003409,571700.5720352164,329373.00762787304,0.0,0.0,0.0,0.0,0.0,0.0,827.0054766092001,954692.133203786,721.0984379668901,407.62381624423,712649.3640244476,540224.3465514237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYPE_ONLY,SSP245,RUS,Arkhangelsk,OSM,ACTIVE,239923.2902483907,275225255.0667285,126834.0393187081,110964.6127935752,125347931.29212046,147061538.23167208,0.0,0.0,0.0,0.0,0.0,0.0,229531.71442023688,266711286.397639,107626.73317214291,98930.63676218552,106365676.18064696,131112894.95103054,0.0,0.0,0.0,0.0,0.0,0.0,241204.45052119842,275415923.3266459,127035.33519430849,109668.54869680574,125546868.59412304,145343862.88527727,0.0,0.0,0.0,0.0,0.0,0.0,246170.33039189642,281627217.71840847,141755.3070312828,121686.21757908125,140094367.26525337,161270894.2810798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
