mode,scenario,hazard_map,draw,shapeGroup,dam_cost_usd2024,dam_cost_res_usd2024,dam_cost_nonres_usd2024,dam_area_m2,dam_area_res_m2,dam_area_nonres_m2
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,167,USA,78924231593.0409,52709713842.36218,26214517750.67815,19911853.38671814,14933697.251583511,4978156.13513464
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,168,RUS,184814912490.51242,127903056958.82362,56911855531.6832,129675633.90451746,95538588.84315807,34137045.061357416
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,168,CAN,25891761996.83156,21546930366.729816,4344831630.1017275,3332443.3339647762,2623052.3377251783,709390.9962395843
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,168,USA,64062249647.37241,43115508695.16539,20946740952.206783,16193271.944779309,12215470.484761806,3977801.4600175465
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,169,RUS,200503054393.00363,134545300877.41591,65957753515.59025,139834346.35531366,100475413.898811,39358932.45650134
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,169,CAN,22728161624.480587,18640708284.92451,4087453339.5561647,2953589.356335578,2277260.3873190833,676328.9690164918
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,169,USA,60161510821.38082,39366261074.2599,20795249747.12059,15102268.160467494,11153234.991333153,3949033.169134204
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,170,RUS,281446820017.938,181238086055.0791,100208733962.86536,190181241.64026397,132197291.30337116,57983950.33689156
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,170,CAN,32304315565.45267,26089007768.721226,6215307796.731431,4296004.838215342,3211459.434319674,1084545.403895674
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,170,USA,65234768495.26687,42015612412.53604,23219156082.730785,16313183.022717906,11903848.2638169,4409334.758901058
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,171,RUS,228419415565.00946,143226340639.59793,85193074925.41,151932936.00406355,103430965.14862818,48501970.85543416
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,171,CAN,19113892000.410427,15022405105.854269,4091486894.5561934,2495016.1748100566,1829973.170428752,665043.0043813146
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,171,USA,56047655135.1021,33176491073.772694,22871164061.32963,13742802.390192568,9399551.571220946,4343250.818971618
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,172,RUS,168321273892.77896,102762176315.6413,65559097577.13741,115849617.42114496,76854161.02709489,38995456.39405025
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,172,CAN,18680980545.427914,14386084757.146101,4294895788.2817526,2462926.8373698387,1754764.2750783518,708162.5622914897
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,172,USA,47852260254.94933,28068136001.782063,19784124253.167805,11709273.938133292,7952254.241418431,3757019.696714641
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,173,RUS,205692439545.46133,128348358188.93341,77344081356.5332,141849491.4263321,95708196.16200623,46141295.26432928
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,173,CAN,30372778368.4198,23809373288.21391,6563405080.205782,3973327.4346866836,2897238.7041911636,1076088.7304955176
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,173,USA,73191243932.34512,44375427767.86607,28815816164.47898,18044574.915860742,12572430.305288732,5472144.610571826
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,174,RUS,196701758224.6177,130932426206.56969,65769332018.05261,137584317.90405145,98055199.49940373,39529118.40464796
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,174,CAN,25035923363.739063,20485501937.937054,4550421425.802018,3248006.43278778,2496731.5301103177,751274.90267747
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,174,USA,61578881164.71665,40353500873.44362,21225380291.273354,15463654.692466998,11432939.417728234,4030715.274738737
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,175,RUS,238713078435.1609,155197492373.79877,83515586061.35516,163539923.98255393,114506919.0627538,49033004.91979941
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,175,CAN,27882908359.809704,22731883551.855125,5151024807.954582,3618444.4903925625,2769948.758973476,848495.7314190697
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,175,USA,66757374593.15545,43313290998.673195,23444083594.482445,16723554.754416104,12271506.09616983,4452048.658246332
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,176,RUS,212630765352.74063,132808877655.72182,79821887697.01599,143760793.19473428,97399712.06252363,46361081.132209554
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,176,CAN,28369814511.112698,22383513544.619324,5986300966.493157,3729425.247548707,2732659.7285151966,996765.51903353
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,176,USA,65626428859.476875,39878034509.55302,25748394349.923584,16187869.417445112,11298230.457765067,4889638.959679965
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,177,RUS,213292622406.3452,140067350179.91235,73225272226.42938,143055637.91320145,101224297.60073958,41831340.31246229
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,177,CAN,22390081834.345234,18286316392.36738,4103765441.9779015,2889250.211190622,2223759.7509424984,665490.4602481063
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,177,USA,58730433265.399475,37525998777.779884,21204434487.61928,14658590.18772559,10631852.536453322,4026737.651272324
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,178,RUS,197556469600.79242,133537612491.5311,64018857109.25924,137074186.7820961,99113390.28316112,37960796.49893575
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,178,CAN,20119033413.32025,16697656128.57222,3421377284.7480354,2601691.0532601224,2036852.307920519,564838.7453396076
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,178,USA,50117978624.36063,33390942308.800148,16727036315.560175,12636786.274967972,9460309.818338437,3176476.456629525
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,179,RUS,220217789348.8987,132695808186.07892,87521981162.82608,150100815.95883223,98333233.74267589,51767582.21615553
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,179,CAN,35610486136.638725,27650793417.308285,7959692719.330658,4717818.157168008,3375218.724947863,1342599.4322201419
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,179,USA,78398535230.67511,45777135711.69825,32621399518.976803,19164389.37695773,12969561.698013566,6194827.678944069
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,180,RUS,230325870628.57455,154879960919.9748,75445909708.60269,156566602.5240452,112940351.78168604,43626250.74235387
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,180,CAN,20488072564.02738,16957371060.017035,3530701504.0103045,2655307.240549234,2071087.6326102784,584219.607938965
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,180,USA,52776255134.05703,35421312986.547264,17354942147.50952,13331269.946073536,10035553.71172491,3295716.234348661
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,181,RUS,214662406768.3262,143309876919.6011,71352529848.72098,148005390.46302685,105968014.86797129,42037375.59505654
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,181,CAN,24001379917.823025,19645719202.923645,4355660714.899396,3097707.5397043764,2391849.912732734,705857.6269716467
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,181,USA,62974312610.810104,40696238162.61039,22278074448.19956,15760666.29049313,11530043.623767942,4230622.666725234
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,182,RUS,253320662297.74405,168915211063.839,84405451233.90567,174502015.84056136,124937078.36962406,49564937.47094053
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,182,CAN,29923869633.620052,24593787866.869137,5330081766.750926,3865383.2441124637,2993486.1177408257,871897.1263716395
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,182,USA,82091207488.02657,54442086293.99646,27649121194.030567,20675100.77479331,15424512.394254448,5250588.380539
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,183,RUS,178978466834.1786,114611570105.87325,64366896728.30452,121884760.57592131,84497222.38819015,37387538.187732056
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,183,CAN,17178558783.607157,13488566849.600695,3689991934.00645,2248549.310791431,1645476.979214677,603072.3315767627
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,183,USA,44000078910.4199,27324023603.963295,16676055306.456736,10908227.708953071,7741432.583319493,3166795.125633545
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,184,RUS,219505699086.9004,142364032209.8042,77141666877.10335,151743046.2561267,106161443.08146994,45581603.174656406
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,184,CAN,21130925409.02115,17121043830.45516,4009881578.566067,2757328.957388257,2093373.4199607137,663955.5374275649
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,184,USA,60462995932.984215,38676648770.9233,21786347162.06155,15095097.575156946,10957854.280487336,4137243.2946695467
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,185,RUS,259745440938.5939,160193659407.85892,99551781530.7376,178491010.1467898,119130275.48693463,59360734.65985577
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,185,CAN,36628681538.36239,28630009240.658432,7998672297.703936,4804573.750876705,3485606.350288638,1318967.4005880633
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,185,USA,93133896455.42577,57018616494.765366,36115279960.661865,23012812.143841743,16154494.008135345,6858318.13570643
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,186,RUS,241639029512.92334,163752171793.75912,77886857719.16434,166588917.50785205,120942456.64396548,45646460.863889776
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,186,CAN,30150847429.903633,24959060508.981827,5191786920.921775,3886793.1519867163,3036706.377506706,850086.7744800048
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,186,USA,75444365988.5241,50329121985.527534,25115244002.99678,19028632.063866865,14259228.819144655,4769403.244722522
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,187,RUS,257338443168.85324,170707202900.00912,86631240268.84474,173144047.2068421,123376655.81102386,49767391.39582023
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,187,CAN,36123177919.70312,29378134645.598537,6745043274.10455,4709716.758207823,3584954.938652256,1124761.8195555306
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,187,USA,76570709588.13454,49350858307.81807,27219851280.3167,19151137.213557128,13982067.504271679,5169069.709285622
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,188,RUS,178156214056.97696,110639346679.35648,67516867377.615456,120935919.80925995,81372248.64304154,39563671.16621677
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,188,CAN,28709672899.051125,22410107490.67024,6299565408.380785,3783167.6507572993,2732435.0248338273,1050732.6259234902
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,188,USA,68808159797.83432,40513269425.93666,28294890371.898148,16851425.4075519,11478204.98681077,5373220.420741137
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,189,RUS,237465209594.69745,161759528589.5882,75705681005.10986,163547673.84845042,119227644.16668077,44320029.681771055
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,189,CAN,26408941912.16408,22017375780.628757,4391566131.535312,3398599.18076884,2680188.6232727994,718410.5574960312
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,189,USA,64716356439.83706,43521341141.3327,21195015298.504528,16355399.72844509,12330450.788089542,4024948.9403554974
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,190,RUS,220365230094.34674,129664354978.21945,90700875116.13101,151029517.62189806,97028459.25268638,54001058.369207
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,190,CAN,26575800059.91988,20168517540.38986,6407282519.529943,3519527.7678041584,2460887.7485121195,1058640.0192920498
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,190,USA,73742203054.7693,41241857321.18448,32500345733.584854,17856467.724770684,11684628.248400435,6171839.476370251
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,191,RUS,279000632199.78253,194415656392.79398,84584975806.99196,190876758.51816955,141699640.63451684,49177117.88364934
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,191,CAN,32229262221.95932,27266102121.021946,4963160100.937407,4143137.5737520107,3325264.8402460264,817872.7335059963
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,191,USA,75567928087.05281,52682808934.142044,22885119152.910103,19271975.463712122,14926074.562620677,4345900.901091335
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,192,RUS,184201810257.4706,126120769340.17099,58081040917.29582,127397013.55017151,93031620.00394662,34365393.54622473
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,192,CAN,27406911605.906296,22807214239.163433,4599697366.742769,3516822.5046674875,2770375.779804011,746446.7248634747
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,192,USA,66007947547.334206,43714960581.96194,22292986965.372646,16618761.54334469,12385306.978677887,4233454.564666721
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,193,RUS,235147478044.45218,160150907454.0235,74996570590.43175,160112881.02689752,116661808.33295602,43451072.69394974
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,193,CAN,22229299820.39735,18523306255.525444,3705993564.8719063,2877637.485462301,2261551.1549255215,616086.3305367796
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,193,USA,55884484443.41726,38012187428.93163,17872297014.485542,14163561.633793471,10769599.331004035,3393962.3027895535
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,194,RUS,233080606157.63864,150695625995.08353,82384980162.5518,155732612.08941844,108831608.0204467,46901004.068974905
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,194,CAN,23704566653.153057,18997165591.29517,4707401061.857848,3073762.8995993794,2309397.9319957485,764364.9676036121
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,194,USA,63173312614.58832,39442363365.14157,23730949249.446575,15681320.921521068,11174796.265135065,4506524.656386044
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,195,RUS,251795727495.925,177590043328.44113,74205684167.49101,171610570.2017609,128815618.54299703,42794951.658759765
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,195,CAN,29425020856.472416,25016778942.19166,4408241914.280778,3797518.7576394677,3057407.125356716,740111.6322827457
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,195,USA,64129852698.56464,44544408107.21973,19585444591.34477,16339596.037835535,12620305.754526133,3719290.2833095156
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,196,RUS,255556355924.0562,172811181754.16263,82745174169.89409,173944512.8805511,125856640.63547674,48087872.245075904
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,196,CAN,33257098669.191757,27581309853.53424,5675788815.657612,4299762.2390330145,3359836.9007695676,939925.3382634622
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,196,USA,74837227993.03075,50977482973.46856,23859745019.5626,18973905.289617486,14442922.222083738,4530983.067533691
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,197,RUS,192775519302.97092,124897960222.01501,67877559080.95801,133034126.44252406,92581855.25060642,40452271.19191532
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,197,CAN,28588034386.336826,23349833953.0227,5238200433.314076,3703292.713723229,2841357.9011647026,861934.8125585301
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,197,USA,67407606743.656425,43726022372.45785,23681584371.198925,16885591.23102455,12388441.001200259,4497150.229824178
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,198,RUS,224438233407.1319,153619149284.73013,70819084122.39955,157402435.4765838,114786894.64411004,42615540.83247594
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,198,CAN,31045017563.81764,25784429654.920624,5260587908.89704,4001906.0905122044,3139263.1249518464,862642.9655603406
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,198,USA,75813246990.64119,51091768049.77361,24721478940.868217,19169928.399788477,14475301.428979473,4694626.970808993
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,199,RUS,202501852671.57877,129699020234.33417,72802832437.24611,138736994.91303986,96128677.23552865,42608317.677514225
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,199,CAN,22102735618.50771,17599598891.912125,4503136726.595408,2880547.3503052634,2144819.1659160913,735728.1843891685
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,199,USA,56387653890.05054,34546868908.702065,21840784981.349213,13935387.605162948,9787806.528709829,4147581.076453225
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,200,RUS,179497618292.06705,117929229034.10646,61568389257.96151,124496026.0277544,88053108.0865192,36442917.94123681
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,200,CAN,22343642489.670536,17803199710.905853,4540442778.764539,2938970.1158812176,2178760.4834695505,760209.632411659
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,200,USA,50184046225.0972,31602027988.590317,18582018236.506714,12482214.136760049,8953475.253708962,3528738.883051066
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,201,RUS,207277696196.21643,133233582538.95218,74044113657.2652,144041210.8672856,99726138.31264544,44315072.55464079
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,201,CAN,35894864817.53874,28734135516.139366,7160729301.399201,4774256.919147517,3532372.6026284834,1241884.3165190227
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,201,USA,73025608415.06721,45992193086.51178,27033415328.55558,18164157.061833557,13030491.67643812,5133665.385395432
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,202,RUS,212151865356.98227,131101363117.52692,81050502239.45187,142566716.05997384,95678056.04194096,46888660.018032804
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,202,CAN,27665116194.719646,21697955854.39093,5967160340.328837,3599110.6048633987,2634864.8830486243,964245.7218147713
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,202,USA,70543032798.72697,42146211493.81607,28396821304.911182,17333426.728392147,11940849.548760172,5392577.179632008
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,203,RUS,205857201780.29294,142154984450.9859,63702217329.30564,143977290.49431387,105871225.26443227,38106065.2298825
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,203,CAN,30947632797.290672,25781571935.373116,5166060861.917528,3980130.562491635,3135778.776019634,844351.786472005
ALL,SSP585,bc-diff_ssp585_AWI-CM-1-1-MR_2055-2064-2015-2024_nomask.nc,203,USA,80122197476.33249,53273021468.12742,26849176008.204628,20191971.569826648,15093293.366406709,5098678.20342012
